evento_id,resultado_numero,sigla,nome_evento,nome_scholar,h5,h5_median,qualis
547,1,ICB,International Conference on Biometrics,IEEE International Conference on Biometrics: Theory Applications and Systems (BTAS),34,52,A2
548,1,ICBC,IEEE International Conference on Blockchain and Cryptocurrency,IEEE International Conference on Blockchain and Cryptocurrency,32,53,A4
549,1,ICBIP,International Conference on Biomedical Signal and Image Processing,International Conference on Biomedical Signal and Image Processing,NULL,NULL,B4
550,1,ICBK,International Conference on Big Knowledge,International Conference on Big Knowledge,NULL,NULL,B2
551,1,ICBL,International Conference on Interactive Collaborative and Blended Learning,International Conference on Interactive Collaborative and Blended Learning,NULL,NULL,B4
552,1,ICC,IEEE International Conference on Communications,IEEE International Conference on Communications Workshops (ICC Workshops),34,46,A1
553,1,ICCA,IEEE International Conference on Control and Automation,IEEE International Conference on Control and Automation,17,22,A4
553,2,ICCA,IEEE International Conference on Control and Automation,"IEEE International Conference on Cyber Technology in Automation, Control, and Intelligent Systems",11,17,A4
553,3,ICCA,IEEE International Conference on Control and Automation,"IEEE International Conference on Measurement, Instrumentation, Control and Automation",11,12,A4
554,1,ICCABS,International Conference on Computational Advances in Bio and Medical Sciences,International Conference on Computational Advances in Bio and Medical Sciences,NULL,NULL,B1
555,1,ICCAD,IEEE/ACM International Conference on Computer-Aided Design,IEEE/ACM International Conference on Computer-Aided Design (ICCAD),46,66,A1
556,1,ICCAR,"International Conference on Control, Automation and Robotics","International Conference on Control, Automation and Robotics",19,28,A4
556,2,ICCAR,"International Conference on Control, Automation and Robotics","International Conference on Control, Automation, Robotics and Vision",16,23,A4
556,3,ICCAR,"International Conference on Control, Automation and Robotics","International Conference on Automation, Control and Robotics Engineering",14,17,A4
556,4,ICCAR,"International Conference on Control, Automation and Robotics","International Conference on Informatics in Control, Automation and Robotics",12,16,A4
556,5,ICCAR,"International Conference on Control, Automation and Robotics","International Conference on Robotics, Control and Automation Engineering",9,13,A4
556,6,ICCAR,"International Conference on Control, Automation and Robotics","International Conference on Robotics, Control and Automation",6,9,A4
556,7,ICCAR,"International Conference on Control, Automation and Robotics","International Conference on Robotics, Control and Automation (ICRCA)",6,9,A4
556,8,ICCAR,"International Conference on Control, Automation and Robotics","International Conference on Industrial Automation, Robotics and Control Engineering",4,6,A4
556,9,ICCAR,"International Conference on Control, Automation and Robotics","International Conference on Robotics, Automation and Intelligent Control",2,6,A4
557,1,ICCC,International Conference on Computational Creativity,International Conference on Computational Creativity,21,30,A4
558,1,ICCCBE,International Conference on Computing in Civil and Building Engineering,International Conference on Computing in Civil and Building Engineering,NULL,NULL,B3
559,1,ICCCN,International Conference on Computer Communications and Networks,International Conference on Computer Communications and Networks,29,44,A2
559,2,ICCCN,International Conference on Computer Communications and Networks,International Conference on Emerging Trends in Networks and Computer Communications,6,8,A2
559,3,ICCCN,International Conference on Computer Communications and Networks,"International Conference on Signal Processing, Computer Networks and Communications",2,3,A2
560,1,ICCD,International Conference on Computer Design,"IEEE International Conference on Computer Design, ICCD",23,29,A3
561,1,ICCDCS,"International Caribbean Conference on Devices, Circuits and Systems","International Caribbean Conference on Devices, Circuits and Systems",NULL,NULL,B3
562,1,ICCE-EDU,International Conference on Computers in Education,International Conference on Computers in Education,16,20,B2
563,1,iCCECE,"International Conference on Computing, Electronics & Communications Engineering","International Conference on Computing, Electronics & Communications Engineering",13,17,B2
564,1,ICCHP,International Conference on Computers Helping People with Special Needs,International Conference on Computers Helping People with Special Needs,15,18,B1
565,1,ICCL2,International Conference on Computational Logistics,International Conference on Computational Logistics,12,14,B2
566,1,ICCP,IEEE International Conference on Intelligent Computer Communication and Processing,IEEE International Conference on Intelligent Computer Communication and Processing,NULL,NULL,A4
567,1,ICCPR,International Conference on Computing and Pattern Recognition,International Conference on Computing and Pattern Recognition,9,10,B4
568,1,ICCPS,International Conference on Cyber-Physical Systems,IEEE International Conference on Cyber-Physical Systems,23,33,A2
568,2,ICCPS,International Conference on Cyber-Physical Systems,International Conference on Industrial Cyber-Physical Systems (ICPS),20,32,A2
568,3,ICCPS,International Conference on Cyber-Physical Systems,International Conference on Intelligent Cyber Physical Systems and Internet of Things,12,36,A2
568,4,ICCPS,International Conference on Cyber-Physical Systems,"International Conference on Cyber Physical Systems, Power Electronics and Electric Vehicles",6,12,A2
568,5,ICCPS,International Conference on Cyber-Physical Systems,International Conference on Data Processing Techniques and Applications for Cyber-Physical Systems,4,5,A2
569,1,ICCS,International Conference on Computational Science,International Conference on Computational Science and Its Applications,31,42,A4
569,2,ICCS,International Conference on Computational Science,International Conference on Computational Science and Computational Intelligence,21,29,A4
569,3,ICCS,International Conference on Computational Science,International Conference on Computational Intelligence in Data Science,11,13,A4
569,4,ICCS,International Conference on Computational Science,International Conference on Computational Science and Technology,10,14,A4
569,5,ICCS,International Conference on Computational Science,"International Conference on Electronics and Devices, Computational Science",9,13,A4
569,6,ICCS,International Conference on Computational Science,International Conference on Emerging Research in Computational Science,8,15,A4
569,7,ICCS,International Conference on Computational Science,International Conference on Mathematical Modeling and Computational Science,8,9,A4
570,1,ICCSA,International Conference on Computational Science and Its Applications,International Conference on Computational Science and Its Applications,31,42,A3
571,1,ICCSPA,"International Conference on Communications, Signal Processing, and their Applications","International Conference on Communications, Signal Processing, and their Applications",13,19,B4
572,1,ICCStr,International Conference on Conceptual Structures,International Conference on Conceptual Structures,NULL,NULL,A2
573,1,ICCTCC,"International Conference on Computability Theory, Computability and Complexity","International Conference on Computability Theory, Computability and Complexity",NULL,NULL,B3
574,1,ICCV,IEEE International Conference on Computer Vision,IEEE/CVF International Conference on Computer Vision,256,412,A1
574,2,ICCV,IEEE International Conference on Computer Vision,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW),63,99,A1
574,3,ICCV,IEEE International Conference on Computer Vision,IEEE International Conference on Computer Vision and Machine Intelligence,6,12,A1
575,1,ICCVW,IEEE International Conference on Computer Vision Workshops,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW),63,99,B3
576,1,ICCW,IEEE International Conference on Communications Workshops,IEEE International Conference on Communications Workshops (ICC Workshops),34,46,B3
576,2,ICCW,IEEE International Conference on Communications Workshops,IEEE International Conference on Pervasive Computing and Communications Workshops (PERCOM Workshops),28,39,B3
576,3,ICCW,IEEE International Conference on Communications Workshops,IEEE International Conference on Communications Workshops,14,18,B3
577,1,ICDAR,International Conference on Document Analysis and Recognition,International Conference on Document Analysis and Recognition,30,49,A1
578,1,ICDCN,International Conference on Distributed Computing and Networking,"ACIS International Conference on Software Engineering, Artificial Intelligence, Networking, and Parallel/Distributed Computing",11,16,A3
578,2,ICDCN,International Conference on Distributed Computing and Networking,"International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",8,17,A3
579,1,ICDCS,International Conference on Distributed Computing Systems,"International Conference on Distributed Computing Systems, ICDCS",41,69,A1
580,1,ICDCSW,International Conference on Distributed Computing Systems Workshops,International Conference on Distributed Computing Systems Workshops,NULL,NULL,B4
581,1,ICDE,IEEE International Conference on Data Engineering,"IEEE International Conference on Electrical Engineering, Big Data and Algorithms",11,17,A1
581,2,ICDE,IEEE International Conference on Data Engineering,IEEE International Conference on Data and Software Engineering,9,15,A1
582,1,ICDF,IFIP International Conference on Digital Forensics,IFIP International Conference on Digital Forensics,NULL,NULL,A4
583,1,ICDIM,International Conference on Digital Information Management,International Conference on Digital Information Management,NULL,NULL,B2
584,1,ICDIP,International Conference on Digital Image Processing,International Conference on Digital Image Processing,10,13,A4
585,1,ICDL-EpiRob,IEEE International Conference on Development and Learning and Epigenetic Robotics,IEEE International Conference on Development and Learning and Epigenetic Robotics,NULL,NULL,B4
586,1,ICDM,IEEE International Conference on Data Mining,IEEE International Conference on Data Mining,49,86,A1
587,1,ICDMW,IEEE International Conference on Data Mining Workshop,IEEE International Conference on Data Mining Workshop,NULL,NULL,B3
